file,key,claim_name,claim_year,pmid,verdict,claim_nct,pubmed_registered_ncts,match,pubmed_title,pubmed_year
INSULIN_ICODEC_REVIEW.html,NCT04770532,ONWARDS-2,2023,37148899,OK,NCT04770532,NCT04770532,YES,Switching to once-weekly insulin icodec versus once-daily insulin degludec in individuals with basal,2023
INSULIN_ICODEC_REVIEW.html,NCT04795531,ONWARDS-3,2023,37354562,OK,NCT04795531,NCT04795531,YES,Once-Weekly Insulin Icodec vs Once-Daily Insulin Degludec in Adults With Insulin-Naive Type 2 Diabet,2023
INTENSIVE_BP_REVIEW.html,NCT00000620,ACCORD-BP,2010,20228401,OK,NCT00000620,NCT00000620,YES,Effects of intensive blood-pressure control in type 2 diabetes mellitus.,2010
INTENSIVE_BP_REVIEW.html,NCT03015311,STEP,2021,34491661,OK,NCT03015311,NCT03015311,YES,Trial of Intensive Blood-Pressure Control in Older Patients with Hypertension.,2021
INTENSIVE_BP_REVIEW.html,NCT00059306,SPS3-BP,2013,23726159,OK,NCT00059306,NCT00059306,YES,Blood-pressure targets in patients with recent lacunar stroke: the SPS3 randomised trial.,2013
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02578680,KEYNOTE-189,2018,29658856,OK,NCT02578680,NCT02578680,YES,Pembrolizumab plus Chemotherapy in Metastatic Non-Small-Cell Lung Cancer.,2018
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02775435,KEYNOTE-407,2018,30280635,OK,NCT02775435,NCT02775435,YES,Pembrolizumab plus Chemotherapy for Squamous Non-Small-Cell Lung Cancer.,2018
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT02366143,IMpower150,2018,29863955,OK,NCT02366143,NCT02366143,YES,Atezolizumab for First-Line Treatment of Metastatic Nonsquamous NSCLC.,2018
IO_CHEMO_NSCLC_1L_REVIEW.html,NCT03164616,POSEIDON,2023,36327426,OK,NCT03164616,NCT03164616,YES,Durvalumab With or Without Tremelimumab in Combination With Chemotherapy as First-Line Therapy for M,2023
IPTACOPAN_IGAN_REVIEW.html,NCT04578834,APPLAUSE-IgAN,2024,39259640,NO_DATABANK,NCT04578834,,,Effects of Individual Research Practices on fNIRS Signal Quality and Latent Characteristics.,2024
JAK_RA_REVIEW.html,NCT01710358,RA-BEAM,2017,28199814,OK,NCT01710358,NCT01710358,YES,Baricitinib versus Placebo or Adalimumab in Rheumatoid Arthritis.,2017
JAK_RA_REVIEW.html,NCT02675426,SELECT-NEXT,2018,29908669,OK,NCT02675426,NCT02675426,YES,Safety and efficacy of upadacitinib in patients with rheumatoid arthritis and inadequate response to,2018
JAK_RA_REVIEW.html,NCT02889796,FINCH-1,2021,33504485,OK,NCT02889796,NCT02889796,YES,Filgotinib versus placebo or adalimumab in patients with rheumatoid arthritis and inadequate respons,2021
JAK_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,2017,28467869,OK,NCT01465763,"NCT01458574,NCT01458951,NCT01465763",YES,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017
JAK_UC_REVIEW.html,NCT02819635,U-ACHIEVE Induction,2022,35644166,OK,NCT02819635,"NCT02819635,NCT03653026",YES,Upadacitinib as induction and maintenance therapy for moderately to severely active ulcerative colit,2022
JAK_UC_REVIEW.html,NCT02914522,SELECTION Induction A,2021,34090625,OK,NCT02914522,NCT02914522,YES,Filgotinib as induction and maintenance therapy for ulcerative colitis (SELECTION): a phase 2b/3 dou,2021
JAKI_AD_NMA_REVIEW.html,NCT03349060,JADE-MONO-1,2020,32711801,OK,NCT03349060,NCT03349060,YES,Efficacy and safety of abrocitinib in adults and adolescents with moderate-to-severe atopic dermatit,2020
JAKI_AD_NMA_REVIEW.html,NCT03575871,JADE-MONO-2,2020,32492087,OK,NCT03575871,NCT03575871,YES,Efficacy and Safety of Abrocitinib in Patients With Moderate-to-Severe Atopic Dermatitis: A Randomiz,2020
JAKI_AD_NMA_REVIEW.html,NCT03569293,Measure Up 1,2021,34087125,NO_DATABANK,NCT03569293,,,BRCA2: a 25-year journey from gene identification to targeted cancer treatment.,2021
JAKI_AD_NMA_REVIEW.html,NCT03607422,Measure Up 2,2021,34087125,NO_DATABANK,NCT03607422,,,BRCA2: a 25-year journey from gene identification to targeted cancer treatment.,2021
JAKI_AD_NMA_REVIEW.html,NCT03334396,BREEZE-AD1,2020,32328972,NO_DATABANK,NCT03334396,,,Ketamine as an Anesthetic for Patients with Acute Brain Injury: A Systematic Review.,2020
JAKI_AD_NMA_REVIEW.html,NCT03334422,BREEZE-AD2,2020,32328972,NO_DATABANK,NCT03334422,,,Ketamine as an Anesthetic for Patients with Acute Brain Injury: A Systematic Review.,2020
JAKI_AD_REVIEW.html,NCT03349060,JADE MONO-1,2020,32711801,OK,NCT03349060,NCT03349060,YES,Efficacy and safety of abrocitinib in adults and adolescents with moderate-to-severe atopic dermatit,2020
JAKI_AD_REVIEW.html,NCT03575871,JADE MONO-2,2020,32492087,OK,NCT03575871,NCT03575871,YES,Efficacy and Safety of Abrocitinib in Patients With Moderate-to-Severe Atopic Dermatitis: A Randomiz,2020
JAKI_AD_REVIEW.html,NCT03569293,MEASURE-UP 1,2021,35262646,OK,NCT03569293,"NCT03569293,NCT03607422",YES,Efficacy and Safety of Upadacitinib in Patients With Moderate to Severe Atopic Dermatitis: Analysis ,2022
JAKI_AD_REVIEW.html,NCT03607422,MEASURE-UP 2,2021,35262646,OK,NCT03607422,"NCT03569293,NCT03607422",YES,Efficacy and Safety of Upadacitinib in Patients With Moderate to Severe Atopic Dermatitis: Analysis ,2022
JAKI_RA_NMA_REVIEW.html,NCT00853385,ORAL-Standard,2012,22873531,OK,NCT00853385,NCT00853385,YES,Tofacitinib or adalimumab versus placebo in rheumatoid arthritis.,2012
JAKI_RA_NMA_REVIEW.html,NCT01710358,RA-BEAM,2017,28199814,OK,NCT01710358,NCT01710358,YES,Baricitinib versus Placebo or Adalimumab in Rheumatoid Arthritis.,2017
JAKI_RA_NMA_REVIEW.html,NCT02629159,SELECT-Compare,2019,31362993,OK,NCT02629159,NCT02629159,YES,Safety and effectiveness of upadacitinib or adalimumab plus methotrexate in patients with rheumatoid,2019
JAKI_RA_NMA_REVIEW.html,NCT02889796,FINCH-1,2021,33504485,OK,NCT02889796,NCT02889796,YES,Filgotinib versus placebo or adalimumab in patients with rheumatoid arthritis and inadequate respons,2021
KARXT_SCZ_REVIEW.html,NCT04659161,EMERGENT-2,2024,38104575,OK,NCT04659161,NCT04659161,YES,Efficacy and safety of the muscarinic receptor agonist KarXT (xanomeline-trospium) in schizophrenia ,2024
KARXT_SCZ_REVIEW.html,NCT04738123,EMERGENT-3,2024,38691387,OK,NCT04738123,NCT04738123,YES,Efficacy and Safety of Xanomeline-Trospium Chloride in Schizophrenia: A Randomized Clinical Trial.,2024
KRAS_G12C_NMA_REVIEW.html,NCT04303780,CodeBreaK 200,2023,37582415,NO_DATABANK,NCT04303780,,,Extramitochondrial ATP as [Ca(2+)](m) and cardiolipin content regulator.,2023
KRAS_G12C_NMA_REVIEW.html,NCT04685135,KRYSTAL-12,2024,38937977,NO_DATABANK,NCT04685135,,,Clinicogenomic predictors of outcomes in patients with hepatocellular carcinoma treated with immunot,2024
LEBRIKIZUMAB_AD_REVIEW.html,NCT04146363,ADvocate1,2023,36920778,OK,NCT04146363,"NCT04146363,NCT04178967",YES,Two Phase 3 Trials of Lebrikizumab for Moderate-to-Severe Atopic Dermatitis.,2023
LEBRIKIZUMAB_AD_REVIEW.html,NCT04178967,ADvocate2,2023,36920778,OK,NCT04178967,"NCT04146363,NCT04178967",YES,Two Phase 3 Trials of Lebrikizumab for Moderate-to-Severe Atopic Dermatitis.,2023
LEBRIKIZUMAB_AD_REVIEW.html,NCT04250337,ADhere,2023,36630140,OK,NCT04250337,NCT04250337,YES,Efficacy and Safety of Lebrikizumab in Combination With Topical Corticosteroids in Adolescents and A,2023
LENACAPAVIR_PREP_REVIEW.html,NCT04994509,PURPOSE-1,2024,39046157,OK,NCT04994509,NCT04994509,YES,Twice-Yearly Lenacapavir or Daily F/TAF for HIV Prevention in Cisgender Women.,2024
LENACAPAVIR_PREP_REVIEW.html,NCT04925752,PURPOSE-2,2024,39602624,OK,NCT04925752,NCT04925752,YES,Twice-Yearly Lenacapavir for HIV Prevention in Men and Gender-Diverse Persons.,2025
LIPID_HUB_REVIEW.html,NCT01492361,REDUCE-IT,2019,30415628,OK,NCT01492361,NCT01492361,YES,Cardiovascular Risk Reduction with Icosapent Ethyl for Hypertriglyceridemia.,2019
LIPID_HUB_REVIEW.html,NCT02104817,STRENGTH,2020,33190147,OK,NCT02104817,NCT02104817,YES,Effect of High-Dose Omega-3 Fatty Acids vs Corn Oil on Major Adverse Cardiovascular Events in Patien,2020
LIPID_HUB_REVIEW.html,NCT01169259,VITAL,2019,33206192,OK,NCT01169259,NCT01169259,YES,Effect of Vitamin D3 Supplements on Development of Advanced Cancer: A Secondary Analysis of the VITA,2020
LIPID_HUB_REVIEW.html,NCT01841944,OMEMI,2021,33191772,OK,NCT01841944,NCT01841944,YES,"Effects of n-3 Fatty Acid Supplements in Elderly Patients After Myocardial Infarction: A Randomized,",2021
LIPID_HUB_REVIEW.html,NCT02944682,RESPECT-EPA,2022,36214599,OK,NCT02944682,NCT02944682,YES,Liquefied Petroleum Gas or Biomass for Cooking and Effects on Birth Weight.,2022
LU_PSMA_MCRPC_REVIEW.html,NCT03511664,VISION,2021,34161051,OK,NCT03511664,NCT03511664,YES,Lutetium-177-PSMA-617 for Metastatic Castration-Resistant Prostate Cancer.,2021
LU_PSMA_MCRPC_REVIEW.html,NCT04689828,PSMAfore,2024,39293462,OK,NCT04689828,NCT04689828,YES,(177)Lu-PSMA-617 versus a change of androgen receptor pathway inhibitor therapy for taxane-naive pat,2024
MALARIA_ACT_NMA_REVIEW.html,NCT01704508,Bandim AL-vs-DP,2017,28335780,NO_DATABANK,NCT01704508,,,Considerable interobserver variation in delineation of pancreatic cancer on 3DCT and 4DCT: a multi-i,2017
MALARIA_VACCINE_NMA_REVIEW.html,NCT00866619,"RTS,S/AS01 Phase 3",2015,25913272,OK,NCT00866619,NCT00866619,YES,"Efficacy and safety of RTS,S/AS01 malaria vaccine with or without a booster dose in infants and chil",2015
MALARIA_VACCINE_NMA_REVIEW.html,NCT03896724,R21/Matrix-M Phase 2b (Datoo 2021),2021,33964223,OK,NCT03896724,NCT03896724,YES,"Efficacy of a low-dose candidate malaria vaccine, R21 in adjuvant Matrix-M, with seasonal administra",2021
MALARIA_VACCINE_NMA_REVIEW.html,NCT04704830,R21/Matrix-M Phase 3 (Datoo 2024),2024,38310910,OK,NCT04704830,NCT04704830,YES,"Safety and efficacy of malaria vaccine candidate R21/Matrix-M in African children: a multicentre, do",2024
MALARIA_VACCINES_NMA_REVIEW.html,NCT00866619,"RTS,S Phase 3",2015,25913272,OK,NCT00866619,NCT00866619,YES,"Efficacy and safety of RTS,S/AS01 malaria vaccine with or without a booster dose in infants and chil",2015
MALARIA_VACCINES_NMA_REVIEW.html,NCT03896724,R21 Phase 2b,2021,33964223,OK,NCT03896724,NCT03896724,YES,"Efficacy of a low-dose candidate malaria vaccine, R21 in adjuvant Matrix-M, with seasonal administra",2021
MALARIA_VACCINES_NMA_REVIEW.html,NCT04704830,R21 Phase 3,2024,38346856,NO_DATABANK,NCT04704830,,,Statement of Retraction: Liver X Receptors Activation Attenuates Ischemia Reperfusion Injury of Live,2024
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02589782,TB-PRACTECAL (BPaLM vs SOC),2022,36546625,OK,NCT02589782,NCT02589782,YES,"A 24-Week, All-Oral Regimen for Rifampin-Resistant Tuberculosis.",2022
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02333799,Nix-TB (BPaL single-arm XDR-TB),2020,32130813,OK,NCT02333799,NCT02333799,YES,Treatment of Highly Drug-Resistant Pulmonary Tuberculosis.,2020
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT03086486,ZeNix (BPaL dose-finding),2022,36167739,NO_DATABANK,NCT03086486,,,"Corrigendum to ""D-578, an orally active triple monoamine reuptake inhibitor, displays antidepressant",2022
MDRTB_BPAL_REVIEW.html,NCT02333799,Nix-TB,2020,32130813,OK,NCT02333799,NCT02333799,YES,Treatment of Highly Drug-Resistant Pulmonary Tuberculosis.,2020
MDRTB_BPAL_REVIEW.html,NCT03086486,ZeNix,2022,36099496,NO_DATABANK,NCT03086486,,,Prophylaxis of Post-Endoscopic Retrograde Cholangiopancreatography Pancreatitis Using Temporary Panc,2022
MDRTB_BPAL_REVIEW.html,NCT02589782,TB-PRACTECAL,2022,36342063,NO_DATABANK,NCT02589782,,,Dietary ingredient change induces a transient MyD88-dependent mucosal enteric glial cell response an,2023
MEDITERRANEAN_DIET_CV_NMA_REVIEW.html,LEGACY-ISRCTN-35739639-PREDIMED,PREDIMED (Estruch 2018 reanalysis),2018,29897866,ISRCTN_KEY,,,,Primary Prevention of Cardiovascular Disease with a Mediterranean Diet Supplemented with Extra-Virgi,2018
MEDITERRANEAN_DIET_CV_NMA_REVIEW.html,NCT00924937,CORDIOPREV (Delgado-Lista 2022),2022,35525596,NO_DATABANK,NCT00924937,,,Target-triggered cascade signal amplification for sensitive electrochemical detection of SARS-CoV-2 ,2022
MEDITERRANEAN_DIET_CV_NMA_REVIEW.html,LEGACY-ISRCTN-89898870-PREDIMEDPLUS,PREDIMED-Plus (Salas-Salvado 2024),2024,38924767,ISRCTN_KEY,,,,Accidental uterine extensions in cesarean deliveries - outcome of subsequent pregnancy.,2024
MENTAL_HEALTH_FRIENDSHIP_BENCH_REVIEW.html,LEGACY-PACTR-FRIENDSHIP-BENCH,Friendship Bench Zimbabwe,2016,28027368,ISRCTN_KEY,,,,Effect of a Primary Care-Based Psychological Intervention on Symptoms of Common Mental Disorders in ,2016
MHEALTH_ART_ADHERENCE_REVIEW.html,NCT00830622,WelTel Kenya 1,2010,21071074,OK,NCT00830622,NCT00830622,YES,Effects of a mobile phone short message service on antiretroviral treatment adherence in Kenya (WelT,2010
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03461757,ACHIEVE I,2019,31816158,NO_DATABANK,NCT03461757,,,Volunteering at CerviCusco in Peru.,2020
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03235479,ACHIEVE II,2019,31821278,NO_DATABANK,NCT03235479,,,Post-operative periprosthetic humeral fractures after reverse shoulder arthroplasty: a review of the,2019
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT02867709,SAMURAI,2019,31466997,NO_DATABANK,NCT02867709,,,Stress urinary incontinence: study finds fourfold variation in use of surgery across England.,2019
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03872453,Rimegepant Study 303,2019,30699266,NO_DATABANK,NCT03872453,,,[Elimination of cervical cancer in Latin America].,2018
MIRIKIZUMAB_UC_REVIEW.html,NCT03518086,LUCENT-1,2023,37379135,OK,NCT03518086,"NCT03518086,NCT03524092",YES,Mirikizumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2023
MIRIKIZUMAB_UC_REVIEW.html,NCT03524092,LUCENT-2,2023,37379135,OK,NCT03524092,"NCT03518086,NCT03524092",YES,Mirikizumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2023
MIRVETUXIMAB_OVARIAN_REVIEW.html,NCT04209855,MIRASOL,2024,38567989,NO_DATABANK,NCT04209855,,,Detection of uridine diphosphate glucuronosyltransferase 1A1 for pancreatic cancer imaging and treat,2024
MITAPIVAT_THALASSEMIA_REVIEW.html,NCT04770753,ENERGIZE,2024,39349100,NO_DATABANK,NCT04770753,,,Dysmenorrhea-Related Impact on Functioning Scale: Development and Measurement Properties for Cisgend,2025
MITRAL_FUNCMR_REVIEW.html,NCT01626079,COAPT,2018,30280640,OK,NCT01626079,NCT01626079,YES,Transcatheter Mitral-Valve Repair in Patients with Heart Failure.,2018
MITRAL_FUNCMR_REVIEW.html,NCT01920698,MITRA-FR,2018,30145927,OK,NCT01920698,NCT01920698,YES,Percutaneous Repair or Medical Treatment for Secondary Mitral Regurgitation.,2018
MITRAL_FUNCMR_REVIEW.html,NCT02444338,RESHAPE-HF2,2024,39216092,OK,NCT02444338,NCT02444338,YES,Transcatheter Valve Repair in Heart Failure with Moderate to Severe Mitral Regurgitation.,2024
MM_1L_NMA_REVIEW.html,NCT02252172,MAIA,2019,30790663,NO_DATABANK,NCT02252172,,,Molecular cloning and expression analysis of MyD88 and TRAF6 in Qihe crucian carp Carassius auratus.,2019
MM_1L_NMA_REVIEW.html,NCT02195479,ALCYONE,2018,29231133,OK,NCT02195479,NCT02195479,YES,"Daratumumab plus Bortezomib, Melphalan, and Prednisone for Untreated Myeloma.",2018
MM_1L_NMA_REVIEW.html,NCT02541383,CASSIOPEIA,2019,31171419,OK,NCT02541383,NCT02541383,YES,"Bortezomib, thalidomide, and dexamethasone with or without daratumumab before and after autologous s",2019
MM_1L_NMA_REVIEW.html,NCT03319667,IMROZ,2024,38842558,NO_DATABANK,NCT03319667,,,Comparison of Ductal Stent Versus Surgical Shunt as Initial Intervention for Neonates with Pulmonary,2024
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT02998528,CheckMate-816,2022,35403841,OK,NCT02998528,NCT02998528,YES,Neoadjuvant Nivolumab plus Chemotherapy in Resectable Lung Cancer.,2022
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03425643,KEYNOTE-671,2023,37272513,OK,NCT03425643,NCT03425643,YES,Perioperative Pembrolizumab for Early-Stage Non-Small-Cell Lung Cancer.,2023
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03800134,AEGEAN,2023,37870974,OK,NCT03800134,NCT03800134,YES,Perioperative Durvalumab for Resectable Non-Small-Cell Lung Cancer.,2023
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT02878330,Nirsevimab Phase 2b,2020,32726528,OK,NCT02878330,NCT02878330,YES,Single-Dose Nirsevimab for Prevention of RSV in Preterm Infants.,2020
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT03979313,MELODY,2022,35235726,OK,NCT03979313,NCT03979313,YES,Nirsevimab for Prevention of RSV in Healthy Late-Preterm and Term Infants.,2022
OBESITY_DRUGS_NMA_REVIEW.html,NCT04184622,SURMOUNT-1,2022,35658024,OK,NCT04184622,NCT04184622,YES,Tirzepatide Once Weekly for the Treatment of Obesity.,2022
OBESITY_DRUGS_NMA_REVIEW.html,NCT03548935,STEP 1,2021,33567185,OK,NCT03548935,NCT03548935,YES,Once-Weekly Semaglutide in Adults with Overweight or Obesity.,2021
OBESITY_DRUGS_NMA_REVIEW.html,NCT01272219,SCALE Obesity,2015,26132939,OK,NCT01272219,NCT01272219,YES,"A Randomized, Controlled Trial of 3.0 mg of Liraglutide in Weight Management.",2015
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02151981,AURA3,2017,27959700,OK,NCT02151981,NCT02151981,YES,Osimertinib or Platinum-Pemetrexed in EGFR T790M-Positive Lung Cancer.,2017
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02296125,FLAURA,2018,29151359,OK,NCT02296125,NCT02296125,YES,Osimertinib in Untreated EGFR-Mutated Advanced Non-Small-Cell Lung Cancer.,2018
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02511106,ADAURA,2020,32955177,OK,NCT02511106,NCT02511106,YES,Osimertinib in Resected EGFR-Mutated Non-Small-Cell Lung Cancer.,2020
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT04035486,FLAURA2,2023,37937763,OK,NCT04035486,NCT04035486,YES,Osimertinib with or without Chemotherapy in EGFR-Mutated Advanced NSCLC.,2023
PAH_THERAPY_NMA_REVIEW.html,NCT04576988,STELLAR,2023,36877098,OK,NCT04576988,NCT04576988,YES,Phase 3 Trial of Sotatercept for Treatment of Pulmonary Arterial Hypertension.,2023
PAH_THERAPY_NMA_REVIEW.html,NCT01106014,GRIPHON,2015,26699168,OK,NCT01106014,NCT01106014,YES,Selexipag for the Treatment of Pulmonary Arterial Hypertension.,2015
PAH_THERAPY_NMA_REVIEW.html,NCT00810693,PATENT-1,2013,23883378,OK,NCT00810693,"NCT00810693,NCT00863681",YES,Riociguat for the treatment of pulmonary arterial hypertension.,2013
PAH_THERAPY_NMA_REVIEW.html,NCT00660179,SERAPHIN,2013,23984728,OK,NCT00660179,NCT00660179,YES,Macitentan and morbidity and mortality in pulmonary arterial hypertension.,2013
PARP_ARPI_MCRPC_REVIEW.html,NCT03732820,PROpel,2022,37714168,OK,NCT03732820,NCT03732820,YES,Olaparib plus abiraterone versus placebo plus abiraterone in metastatic castration-resistant prostat,2023
PARP_ARPI_MCRPC_REVIEW.html,NCT03748641,MAGNITUDE,2023,37399894,NO_DATABANK,NCT03748641,,,Niraparib plus abiraterone acetate with prednisone in patients with metastatic castration-resistant ,2023
PARP_ARPI_MCRPC_REVIEW.html,NCT03395197,TALAPRO-2,2023,37285865,OK,NCT03395197,NCT03395197,YES,Talazoparib plus enzalutamide in men with first-line metastatic castration-resistant prostate cancer,2023
PARP_OVARIAN_REVIEW.html,NCT01844986,SOLO-1,2018,30345884,OK,NCT01844986,NCT01844986,YES,Maintenance Olaparib in Patients with Newly Diagnosed Advanced Ovarian Cancer.,2018
PARP_OVARIAN_REVIEW.html,NCT02477644,PAOLA-1,2019,31851799,OK,NCT02477644,NCT02477644,YES,Olaparib plus Bevacizumab as First-Line Maintenance in Ovarian Cancer.,2019
PARP_OVARIAN_REVIEW.html,NCT02655016,PRIMA,2019,31562799,OK,NCT02655016,NCT02655016,YES,Niraparib in Patients with Newly Diagnosed Advanced Ovarian Cancer.,2019
PATISIRAN_POLYNEUROPATHY_REVIEW.html,NCT01960348,APOLLO,2018,29972753,OK,NCT01960348,NCT01960348,YES,"Patisiran, an RNAi Therapeutic, for Hereditary Transthyretin Amyloidosis.",2018
PATISIRAN_POLYNEUROPATHY_REVIEW.html,NCT03759379,HELIOS-A,2022,33983835,NO_DATABANK,NCT03759379,,,Pathophysiology and Therapeutic Approaches to Cardiac Amyloidosis.,2021
PBC_PPAR_REVIEW.html,NCT04526665,ELATIVE,2024,37962077,OK,NCT04526665,NCT04526665,YES,Efficacy and Safety of Elafibranor in Primary Biliary Cholangitis.,2024
PCSK9_LIPID_NMA_REVIEW.html,NCT00202878,IMPROVE-IT,2015,26039521,OK,NCT00202878,NCT00202878,YES,Ezetimibe Added to Statin Therapy after Acute Coronary Syndromes.,2015
PCSK9_LIPID_NMA_REVIEW.html,NCT01764633,FOURIER,2017,28304224,OK,NCT01764633,NCT01764633,YES,Evolocumab and Clinical Outcomes in Patients with Cardiovascular Disease.,2017
PCSK9_LIPID_NMA_REVIEW.html,NCT01663402,ODYSSEY-OUTCOMES,2018,30403574,OK,NCT01663402,NCT01663402,YES,Alirocumab and Cardiovascular Outcomes after Acute Coronary Syndrome.,2018
PCSK9_LIPID_NMA_REVIEW.html,NCT02993406,CLEAR-OUTCOMES,2023,36876740,OK,NCT02993406,NCT02993406,YES,Bempedoic Acid and Cardiovascular Outcomes in Statin-Intolerant Patients.,2023
PEDIATRIC_HIV_ART_NMA_REVIEW.html,NCT02259127,"ODYSSEY (DTG vs SOC, paeds)",2021,34879188,NO_DATABANK,NCT02259127,,,Protection against Covid-19 by BNT162b2 Booster across Age Groups.,2021
PEDIATRIC_HIV_ART_NMA_REVIEW.html,LEGACY-ISRCTN-69078957-CHAPAS-3,CHAPAS-3 (NRTI backbone in paeds),2016,26718098,ISRCTN_KEY,,,,Peripheral lymphocyte subsets in chronic hepatitis C: Effects of 12 weeks of antiviral treatment wit,2016
PEDIATRIC_HIV_ART_NMA_REVIEW.html,LEGACY-ISRCTN-24791884-ARROW,ARROW (clinical vs lab monitoring),2013,23541054,ISRCTN_KEY,,,,Health law and policy in the European Union.,2013
PEGCETACOPLAN_GA_REVIEW.html,NCT03525613,OAKS-PM,2023,37865470,OK,NCT03525613,"NCT03525600,NCT03525613",YES,Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration ,2023
PEGCETACOPLAN_GA_REVIEW.html,NCT03525600,DERBY-PM,2023,37865470,OK,NCT03525600,"NCT03525600,NCT03525613",YES,Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration ,2023
PEGCETACOPLAN_GA_REVIEW.html,NCT03525613_PEOM,OAKS-PEOM,2023,37865470,OK,NCT03525613,"NCT03525600,NCT03525613",YES,Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration ,2023
PEGCETACOPLAN_GA_REVIEW.html,NCT03525600_PEOM,DERBY-PEOM,2023,37865470,OK,NCT03525600,"NCT03525600,NCT03525613",YES,Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration ,2023
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT02196038,REHAB-HF (Kitzman 2021),2021,33999544,OK,NCT02196038,NCT02196038,YES,Physical Rehabilitation for Older Patients Hospitalized for Heart Failure.,2021
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT01072500,LIFE (Pahor 2014),2014,24866862,OK,NCT01072500,NCT01072500,YES,Effect of structured physical activity on prevention of major mobility disability in older adults: t,2014
PHYSICAL_REHAB_OLDER_NMA_REVIEW.html,NCT00871715,ICARE (Winstein 2016),2016,26864411,OK,NCT00871715,NCT00871715,YES,Effect of a Task-Oriented Rehabilitation Program on Upper Extremity Recovery Following Motor Stroke:,2016
PI3K_AKT_BC_REVIEW.html,NCT02437318,SOLAR-1,2019,31091374,OK,NCT02437318,NCT02437318,YES,"Alpelisib for PIK3CA-Mutated, Hormone Receptor-Positive Advanced Breast Cancer.",2019
PI3K_AKT_BC_REVIEW.html,NCT04305496,CAPItello-291,2023,37256976,OK,NCT04305496,NCT04305496,YES,Capivasertib in Hormone Receptor-Positive Advanced Breast Cancer.,2023
PI3K_AKT_BC_REVIEW.html,NCT04191499,INAVO120,2024,39476340,OK,NCT04191499,NCT04191499,YES,Inavolisib-Based Therapy in PIK3CA-Mutated Advanced Breast Cancer.,2024
PNEUMONIA_AMOXICILLIN_DURATION_REVIEW.html,LEGACY-ISRCTN-76888927-CAP-IT,CAP-IT (Bielicki 2021),2021,34726708,ISRCTN_KEY,,,,Effect of Amoxicillin Dose and Treatment Duration on the Need for Antibiotic Re-treatment in Childre,2021
POLYCYTHEMIA_VERA_NMA_REVIEW.html,NCT01243944,RESPONSE (Vannucchi 2015),2015,25629741,OK,NCT01243944,NCT01243944,YES,Ruxolitinib versus standard therapy for the treatment of polycythemia vera.,2015
POLYCYTHEMIA_VERA_NMA_REVIEW.html,NCT02038036,RESPONSE-2 (Passamonti 2017),2017,27916398,OK,NCT02038036,NCT02038036,YES,Ruxolitinib for the treatment of inadequately controlled polycythaemia vera without splenomegaly (RE,2017
POLYCYTHEMIA_VERA_NMA_REVIEW.html,NCT01949805,PROUD-PV (Gisslinger 2020),2020,31816374,NO_DATABANK,NCT01949805,,,Fabrication of chitosan/agarose scaffolds containing extracellular matrix for tissue engineering app,2020
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,NCT04341662,E-MOTIVE (PPH bundle),2023,37224076,NO_DATABANK,NCT04341662,,,Establishing the Australian National Endometriosis Clinical and Scientific Trials (NECST) Registry: ,2023
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,LEGACY-ISRCTN-76912190-WOMAN,WOMAN trial (TXA for PPH),2017,28456509,ISRCTN_KEY,,NCT00872469,,"Effect of early tranexamic acid administration on mortality, hysterectomy, and other morbidities in ",2017
