file,nct,name,our_hr,aact_param_type,aact_value,aact_lci,aact_uci,aact_method,verdict,notes
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01691521,MENSA,0.53,Rate Ratio,0.53,0.4,0.72,Negative binomial model,OK,
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01287039,Castro-2015-Resliz,0.5,CAE rate ratio (reslizumab vs placebo),0.501,0.3726,0.6737,Chi-squared,OK,
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01928771,SIROCCO,0.49,Rate ratio,0.55,0.42,0.71,Negative binomial,OK,
SEVERE_ASTHMA_NMA_REVIEW.html,NCT02414854,QUEST,0.54,Relative risk,0.54,0.43,0.68,Negative binomial regression model,OK,
SEVERE_ASTHMA_NMA_REVIEW.html,NCT03347279,NAVIGATOR,0.44,Rate Ratio,0.44,0.37,0.53,Negative Binomial,OK,
SGLT2_HF_REVIEW.html,NCT03036124,DAPA-HF,0.74,Hazard Ratio (HR),0.74,0.65,0.85,"Regression, Cox",OK,
SGLT2_HF_REVIEW.html,NCT03057977,EMPEROR-Reduced,0.75,Hazard Ratio (HR),0.75,0.65,0.86,"Regression, Cox",OK,
SGLT2_HF_REVIEW.html,NCT03057951,EMPEROR-Preserved,0.79,Hazard Ratio (HR),0.79,0.69,0.9,"Regression, Cox",OK,
SGLT2_HF_REVIEW.html,NCT03619213,DELIVER,0.82,Hazard Ratio (HR),0.82,0.73,0.92,"Regression, Cox",OK,
SGLT2_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,0.67,Hazard Ratio (HR),0.67,0.52,0.85,Cox proportional hazards model,OK,
SGLT2_MACE_CVOT_REVIEW.html,NCT01131676,EMPA-REG OUTCOME,0.86,Hazard Ratio (HR),0.86,0.74,0.99,Cox proportional hazards model,OK,
SGLT2_MACE_CVOT_REVIEW.html,NCT01032629,CANVAS,0.86,Hazard Ratio (HR),0.93,0.78,1.12,Cox proportional hazard model,OK,
SGLT2_MACE_CVOT_REVIEW.html,NCT01730534,DECLARE-TIMI 58,0.93,Hazard Ratio (HR),0.93,0.84,1.03,"Regression, Cox",OK,
SGLT2_MACE_CVOT_REVIEW.html,NCT01986881,VERTIS-CV,0.97,Hazard Ratio (HR),0.97,0.848,1.114,Cox Proportional Hazards Model,OK,
SGLT2I_HF_NMA_REVIEW.html,NCT03036124,DAPA-HF,0.74,Hazard Ratio (HR),0.74,0.65,0.85,"Regression, Cox",OK,
SGLT2I_HF_NMA_REVIEW.html,NCT03057977,EMPEROR-Reduced,0.75,Hazard Ratio (HR),0.75,0.65,0.86,"Regression, Cox",OK,
SGLT2I_HF_NMA_REVIEW.html,NCT03057951,EMPEROR-Preserved,0.79,Hazard Ratio (HR),0.79,0.69,0.9,"Regression, Cox",OK,
SGLT2I_HF_NMA_REVIEW.html,NCT03619213,DELIVER,0.82,Hazard Ratio (HR),0.82,0.73,0.92,"Regression, Cox",OK,
SGLT2I_HF_NMA_REVIEW.html,NCT03521934,SOLOIST-WHF,0.67,Hazard Ratio (HR),0.67,0.52,0.85,Cox proportional hazards model,OK,
SGLT2I_HF_NMA_REVIEW.html,NCT03315143,SCORED,0.74,Hazard Ratio (HR),0.74,0.63,0.88,Cox proportional hazards model,OK,
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,0.67,Hazard Ratio (HR),0.67,0.52,0.85,Cox proportional hazards model,OK,
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03315143,SCORED,0.74,Hazard Ratio (HR),0.74,0.63,0.88,Cox proportional hazards model,OK,
SOTATERCEPT_PAH_REVIEW.html,NCT04576988,STELLAR,0.16,Treatment difference,40.8,27.53,54.14,Aligned Rank Stratified Wilcoxon (ARSW),OK,
SPARSENTAN_IGAN_REVIEW.html,NCT03762850,PROTECT,0.55,Geometric Mean Ratio,0.59,0.51,0.69,Mixed Models Analysis,OK,
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT02696785,MEASURE 4,2.15,Odds Ratio (OR),2.73,1.35,5.52,"Regression, Logistic",OK,
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928704,BE MOBILE 1,1.27,Odds Ratio (OR),3.51,2.0,6.16,"Regression, Logistic",DEFECT,"MAGNITUDE_DIFFER(our=1.27,aact=3.51)"
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928743,BE MOBILE 2,1.21,Odds Ratio (OR),2.88,1.71,4.87,"Regression, Logistic",DEFECT,"MAGNITUDE_DIFFER(our=1.21,aact=2.88)"
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT04169373,SELECT-AXIS 2,3.06,Response Rate Difference,26.4,17.9,34.9,Cochran-Mantel-Haenszel,OK,
TAVR_LOWRISK_REVIEW.html,NCT02675114,PARTNER 3,0.54,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TAVR_LOWRISK_REVIEW.html,NCT02701283,Evolut Low Risk,0.72,Posterior Median of the Difference,0.999,,,Bayesian,OK,
TAVR_LOWRISK_REVIEW.html,NCT01057173,NOTION,0.79,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TB_DRUG_SUSCEPTIBLE_4MO_REVIEW.html,NCT02410772,Study 31 / A5349 (4-month rifa,1.22,Risk Difference (RD),1.0,-2.6,4.5,Cochran-Mantel-Haenszel,OK,
TB_PREVENTION_NMA_REVIEW.html,NCT01404312,BRIEF-TB / A5279 (1HP),0.99,Incidence Rate Difference,-0.0231,-0.346,0.3,,OK,
TB_PREVENTION_NMA_REVIEW.html,NCT00023452,TBTC Study 26 / PREVENT TB (3H,0.44,Difference in Cumulative TB Disease Rate,-0.24,,0.01,,DEFECT,"SIGN_DIFFER(our=0.44,aact=-0.24)"
TB_PREVENTION_NMA_REVIEW.html,NCT01582711,iAdhere / TBTC Study 33 (3HP S,0.96,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TB_PREVENTION_REVIEW.html,NCT01404312,BRIEF-TB / A5279,0.97,Incidence Rate Difference,-0.0231,-0.346,0.3,,OK,
TDXD_HER2LOW_BC_REVIEW.html,NCT03734029,DESTINY-Breast04,0.5,Cox Proportional Hazard,0.5085,0.4012,0.6444,Log Rank,OK,
TDXD_HER2LOW_BC_REVIEW.html,NCT04494425,DESTINY-Breast06,0.62,Hazard Ratio (HR),0.62,0.52,0.75,Log Rank,OK,
TEPLIZUMAB_T1D_REVIEW.html,NCT01030861,TN-10,0.41,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TIRZEPATIDE_T2D_REVIEW.html,NCT03987919,SURPASS-2,-0.45,LS Mean Difference,-0.51,-0.64,-0.38,Mixed Models Analysis,OK,
TIRZEPATIDE_T2D_REVIEW.html,NCT03730662,SURPASS-4,-0.99,Mean Difference (Net),-0.99,-1.13,-0.86,Mixed Models Analysis,OK,
TNK_VS_TPA_STROKE_REVIEW.html,NCT01949948,NOR-TEST,1.08,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TNK_VS_TPA_STROKE_REVIEW.html,NCT03889249,AcT,1.06,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TNK_VS_TPA_STROKE_REVIEW.html,NCT04797013,TRACE-2,1.05,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TNK_VS_TPA_STROKE_REVIEW.html,NCT02388061,EXTEND-IA TNK,2.2,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TNK_VS_TPA_STROKE_REVIEW.html,NCT03854500,NOR-TEST 2 Part A,0.84,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TNK_VS_TPA_STROKE_REVIEW.html,NCT02814409,ATTEST-2,1.07,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
TOFACITINIB_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,2.26,Percent Difference,10.3,4.3,16.3,CMH Chi-square test,OK,
TOFACITINIB_UC_REVIEW.html,NCT01458951,OCTAVE Induction 2,4.63,Percentage difference,13.0,8.1,17.9,CMH Chi-square Test,OK,
TOFACITINIB_UC_REVIEW.html,NCT01458574,OCTAVE Sustain,3.66,Difference in percentage,23.2,15.3,31.2,CMH chi-square test,OK,
TYVAC_TYPHOID_REVIEW.html,NCT03299426,TyVAC Malawi,0.193,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
UC_BIOLOGICS_NMA_REVIEW.html,NCT00036439,ACT-1,3.7,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
UC_BIOLOGICS_NMA_REVIEW.html,NCT00408629,ULTRA-2,1.92,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
UC_BIOLOGICS_NMA_REVIEW.html,NCT00488774,PURSUIT-SC,3.16,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
UC_BIOLOGICS_NMA_REVIEW.html,NCT00783718,GEMINI-1,3.56,Risk Difference (RD),21.7,11.6,31.7,Cochran-Mantel-Haenszel,OK,
UC_BIOLOGICS_NMA_REVIEW.html,NCT02407236,UNIFI-induction,3.29,Adjusted treatment difference,10.3,5.7,14.9,Cochran-Mantel-Haenszel,OK,
UC_BIOLOGICS_NMA_REVIEW.html,NCT01465763,OCTAVE-1,2.55,Percent Difference,10.3,4.3,16.3,CMH Chi-square test,OK,
UC_BIOLOGICS_NMA_REVIEW.html,NCT02819635,U-ACHIEVE,7.07,Adjusted risk difference (%),8.4,0.0,16.8,Cochran-Mantel-Haenszel,OK,
UC_BIOLOGICS_NMA_REVIEW.html,NCT02435992,TRUE-NORTH,3.53,Odds Ratio (OR),3.586,1.938,6.636,Cochran-Mantel-Haenszel,OK,
UC_BIOLOGICS_NMA_REVIEW.html,NCT03518086,LUCENT-1,2.07,Risk Difference (RD),11.1,3.2,19.1,Cochran-Mantel-Haenszel,OK,
UPADACITINIB_CD_REVIEW.html,NCT03345849,U-EXCEL,2.29,Adjusted Response Rate Difference,20.8,12.7,28.8,Cochran-Mantel-Haenszel,OK,
UPADACITINIB_CD_REVIEW.html,NCT03345836,U-EXCEED,2.44,Adjusted Risk Difference,17.9,10.0,25.8,Cochran-Mantel-Haenszel,OK,
UPADACITINIB_CD_REVIEW.html,NCT03345823,U-ENDURE,3.77,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
VENETOCLAX_AML_REVIEW.html,NCT02993523,VIALE-A,0.66,Hazard Ratio (HR),0.58,0.465,0.723,Log Rank,OK,
VENETOCLAX_AML_REVIEW.html,NCT03069352,VIALE-C,0.7,Hazard Ratio (HR),0.749,0.524,1.071,Log Rank,OK,
VENETOCLAX_CLL_REVIEW.html,NCT02242942,CLL14,0.35,Hazard Ratio (HR),0.35,0.23,0.53,Log Rank,OK,
VENETOCLAX_CLL_REVIEW.html,NCT02005471,MURANO,0.17,Hazard Ratio (HR),0.23,0.18,0.29,Log Rank,OK,
VENETOCLAX_CLL_REVIEW.html,NCT02950051,CLL13/GAIA,0.42,,,,,,AACT_NO_PRIMARY_RESULT,No primary-outcome analysis with numeric param_value+CI in AACT
VITAMIN_D_FRACTURE_FALL_NMA_REVIEW.html,NCT01169259,VITAL (Manson 2019),1.04,Hazard Ratio (HR),0.96,0.88,1.06,"Regression, Cox",OK,
VITILIGO_NMA_REVIEW.html,NCT04052425,TRuE-V1 (Rosmarin 2022),4.04,Odds Ratio (OR),5.28,2.341,11.903,exact logistic regression,OK,
VITILIGO_NMA_REVIEW.html,NCT04057573,TRuE-V2 (Rosmarin 2022),2.83,Odds Ratio (OR),3.45,1.737,6.835,exact logistic regression,OK,
VITILIGO_NMA_REVIEW.html,NCT04927975,UpA-Vitiligo Phase 2/3 (Passer,4.4,LS Mean Difference,-7.6,-22.18,6.97,Mixed-Effect Model Repeat Measurement,DEFECT,"SIGN_DIFFER(our=4.4,aact=-7.6)"
VOCLOSPORIN_LN_REVIEW.html,NCT03021499,AURORA 1,2.36,Odds Ratio (OR),2.65,1.64,4.27,"Regression, Logistic",OK,
VORASIDENIB_GLIOMA_REVIEW.html,NCT04164901,INDIGO,0.39,Cox Proportional Hazard,0.39,0.27,0.56,Kaplan-Meier,OK,
VUTRISIRAN_ATTR_REVIEW.html,NCT04153149,HELIOS-B,0.72,Hazard Ratio (HR),0.718,0.555,0.929,Modified Andersen-Gill Model,OK,
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03504397,SPOTLIGHT,0.75,Hazard Ratio (HR),0.734,0.591,0.91,Log Rank,OK,
ZOLBETUXIMAB_GASTRIC_REVIEW.html,NCT03653507,GLOW,0.69,Hazard Ratio (HR),0.689,0.552,0.86,Log Rank,OK,
